gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Microglia	Neuron
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS037E6BEDF	0.002	0.0
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0D81D9F5E	1.245	0.148
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0762B455F	1.245	0.148
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS079EF5D9C	1.245	0.148
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0008137B6	1.245	0.148
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS09E3F5044	1.245	0.148
SSTR1	P30872	False	SSR1_HUMAN		CPI-SS06CE0CF64	0.007	0.001
SSTR4	P31391	False	SSR4_HUMAN		CPI-SS008509DBD	0.0	0.0
MRGPRX2	Q96LB1	False	MRGX2_HUMAN		CPI-SS08C88D297	0.001	0.0
MRGPRX2	Q96LB1	False	MRGX2_HUMAN		CPI-SS0522A6CFA	0.001	0.0
MC4R	P32245	False	MC4R_HUMAN		CPI-SS09CF5B145	0.001	0.001
MC4R	P32245	False	MC4R_HUMAN		CPI-SS098F8DB82	0.001	0.001
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0DFAF1FE2	0.0	0.001
CCL23	P55773	False	CCL23_HUMAN		CPI-SS0D57FCA8C	0.001	0.001
CXCR4	P61073	False	CXCR4_HUMAN		CPI-SS0A28DCA72	0.002	0.0
OXTR	P30559	False	OXYR_HUMAN		CPI-SS0C916344D	0.0	0.0
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS053613259	0.002	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0E063192D	0.067	0.086
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0F0D7F25C	0.067	0.086
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0D5E30C6C	0.067	0.086
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0BD5C2A23	0.067	0.086
LSR	Q86X29	False	LSR_HUMAN		CPI-SS0708FE6FF	0.001	0.001
NETO2	Q8NC67	False	NETO2_HUMAN		CPI-SS0E075E5AF	0.016	0.011
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS02572E1EF	0.033	0.075
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0057AB387	0.033	0.075
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS01E3453DB	0.033	0.075
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0E5397537	0.006	0.006
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS019104E2E	0.006	0.006
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0EB5364D4	0.006	0.006
ARF1	P84077	False	ARF1_HUMAN		CPI-SS06A999D25	0.204	0.171
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS0F3A089DE	0.01	0.002
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS044C72D0D	0.01	0.002
TEK	Q02763	False	TIE2_HUMAN		CPI-SS0BAB460FF	0.11	0.007
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS090FC28E1	0.051	0.004
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS04124F4E1	0.051	0.004
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS0B9E8C0DE	0.051	0.004
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0DC4D593E	0.013	0.007
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0111AAD26	0.013	0.007
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0FF55B42C	0.013	0.007
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0F21D6CA0	0.013	0.007
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0470AF83E	0.013	0.007
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS00046DCF3	0.013	0.007
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS08718E4FB	0.079	0.031
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0DA366C78	0.079	0.031
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0A5B945E3	0.079	0.031
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0865716E5	0.079	0.031
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0D41C7AF5	0.079	0.031
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS07CA5A6F1	0.079	0.031
EPOR	P19235	False	EPOR_HUMAN		CPI-SS087A17AD6	0.013	0.003
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0A0DE9CD6	0.0	0.008
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS08D0F9109	0.0	0.008
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0586F2596	0.147	0.011
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0BEAB521F	0.147	0.011
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS012CCE326	0.147	0.011
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS082ABF1EA	0.017	0.018
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0BFD8E056	0.042	0.068
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0AB0604B5	0.064	0.014
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0DF162C10	0.064	0.014
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS041888D39	0.001	0.0
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS02B285B4D	0.001	0.0
DDR1	Q08345	False	DDR1_HUMAN		CPI-SS00D3CD86E	0.067	0.051
AGER	Q15109	False	RAGE_HUMAN		CPI-SS06006F870	0.001	0.001
PSAP	P07602	False	SAP_HUMAN		CPI-SS0AB647854	0.754	0.689
PSAP	P07602	False	SAP_HUMAN		CPI-SS082900482	0.754	0.689
IL16	Q14005	False	IL16_HUMAN		CPI-SS0A915097A	0.005	0.004
IL16	Q14005	False	IL16_HUMAN		CPI-SS070B0E458	0.005	0.004
IL16	Q14005	False	IL16_HUMAN		CPI-SS0D529E576	0.005	0.004
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS068C129D6	0.081	0.06
CELSR3	Q9NYQ7	False	CELR3_HUMAN		CPI-SS086615F9B	0.063	0.002
GPRC5B	Q9NZH0	False	GPC5B_HUMAN		CPI-SS08A819670	0.032	0.142
HCRTR1	O43613	False	OX1R_HUMAN		CPI-SS084816B12	0.005	0.001
HCRTR2	O43614	False	OX2R_HUMAN		CPI-SS02461AE98	0.006	0.001
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0B9B3870A	0.004	0.008
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS02371A6D6	0.079	0.005
GRIN2B	Q13224	False	NMDE2_HUMAN		CPI-SS0C694CB44	2.807	0.211
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS082AD7B6A	0.005	0.001
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SS02B567BC7	0.033	0.009
FAM3B	P58499	False	FAM3B_HUMAN		CPI-SS0A4EE6FE1	0.002	0.0
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS0F102AAC5	0.004	0.001
RSPO2	Q6UXX9	False	RSPO2_HUMAN		CPI-SS0FC0CA5ED	0.141	0.007
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0DCA749B0	0.057	0.012
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0A874F65F	0.057	0.012
CKLF	Q9UBR5	False	CKLF_HUMAN		CPI-SS05B1FA8A8	0.021	0.032
NTRK3	Q16288	False	NTRK3_HUMAN		CPI-SS05162C56B	0.663	0.032
P2RY6	Q15077	False	P2RY6_HUMAN		CPI-SS065F7DA2A	0.001	0.001
P2RY6	Q15077	False	P2RY6_HUMAN		CPI-SS09A3FA737	0.001	0.001
GALR1	P47211	False	GALR1_HUMAN		CPI-SS0BE567EFB	0.005	0.0
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS03E273233	0.001	0.016
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS079728E8B	0.001	0.016
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS03E7587E4	0.001	0.016
AGTR1	P30556	False	AGTR1_HUMAN		CPI-SS05996C8FD	0.001	0.0
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS00581282E	0.001	0.001
MRGPRX1	Q96LB2	False	MRGX1_HUMAN		CPI-SS06AC5AF53	0.001	0.0
ASGR1	P07306	False	ASGR1_HUMAN		CPI-SS01963C4CA	0.0	0.0
PTH2R	P49190	False	PTH2R_HUMAN		CPI-SS012B216F6	0.004	0.0
PTH1R	Q03431	False	PTH1R_HUMAN		CPI-SS0483CE4ED	0.013	0.007
FPR2	P25090	False	FPR2_HUMAN		CPI-SS030BB46BB	0.004	0.002
FPR2	P25090	False	FPR2_HUMAN		CPI-SS0F66EA6BE	0.004	0.002
RXFP2	Q8WXD0	False	RXFP2_HUMAN		CPI-SS018FB4D9F	0.002	0.001
RXFP2	Q8WXD0	False	RXFP2_HUMAN		CPI-SS0D3A5646A	0.002	0.001
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS045EC4F7D	0.136	0.003
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS0FAE75A75	0.136	0.003
TNFRSF9	Q07011	False	TNR9_HUMAN		CPI-SS0431D2256	0.016	0.004
CRHR2	Q13324	False	CRFR2_HUMAN		CPI-SS0A05319F5	0.005	0.0
AXL	P30530	False	UFO_HUMAN		CPI-SS0C85BC9AF	0.004	0.036
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS09C4988F8	0.074	0.009
CSF1	P09603	False	CSF1_HUMAN		CPI-SS0B01CF3AB	0.006	0.021
IL34	Q6ZMJ4	False	IL34_HUMAN		CPI-SS0DFA98A14	0.079	0.016
GRPR	P30550	False	GRPR_HUMAN		CPI-SS07AF9303D	0.001	0.0
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS061A7E099	0.002	0.007
MRC1	P22897	False	MRC1_HUMAN		CPI-SS0822AEF5F	0.005	0.001
HGF	P14210	False	HGF_HUMAN		CPI-SS07F60834D	0.002	0.006
PDGFD	Q9GZP0	False	PDGFD_HUMAN		CPI-SS0D954EA1C	0.004	0.08
PDGFD	Q9GZP0	False	PDGFD_HUMAN		CPI-CS0BAF97962	0.004	0.08
KITLG	P21583	False	SCF_HUMAN		CPI-SS02D7A1DDE	0.04	0.001
KITLG	P21583	False	SCF_HUMAN		CPI-SS0EDAE16B6	0.04	0.001
CD80	P33681	False	CD80_HUMAN		CPI-SS0320FFAFC	0.005	0.013
CD86	P42081	False	CD86_HUMAN		CPI-SS0B0E09B1C	0.0	0.001
NPPC	P23582	False	ANFC_HUMAN		CPI-SS0A1864A37	0.01	0.006
NPPC	P23582	False	ANFC_HUMAN		CPI-SS0EB4002A2	0.01	0.006
NPPC	P23582	False	ANFC_HUMAN		CPI-SS06B94F144	0.01	0.006
PDGFC	Q9NRA1	False	PDGFC_HUMAN		CPI-SS03CC15FF3	0.05	0.046
PDGFC	Q9NRA1	False	PDGFC_HUMAN		CPI-SS03A3EE72E	0.05	0.046
VEGFC	P49767	False	VEGFC_HUMAN		CPI-SS0F972435E	0.004	0.004
VEGFC	P49767	False	VEGFC_HUMAN		CPI-SS0273C9AED	0.004	0.004
CD38	P28907	False	CD38_HUMAN		CPI-SS0E0DEA7D5	0.001	0.02
RPS19	P39019	False	RS19_HUMAN		CPI-SS01946BE5C	0.205	0.19
TNFRSF4	P43489	False	TNR4_HUMAN		CPI-SS04456F441	0.001	0.0
CAMP	P49913	False	CAMP_HUMAN		CPI-SS0C321CE6D	0.001	0.003
INHBC	P55103	False	INHBC_HUMAN		CPI-SS0D53B88CC	0.001	0.001
HTR4	Q13639	False	5HT4R_HUMAN		CPI-SS00E3F772A	0.057	0.002
ALCAM	Q13740	False	CD166_HUMAN		CPI-SS08991B378	0.35	0.173
IL15RA	Q13261	False	I15RA_HUMAN		CPI-SS0D0252D87	0.027	0.028
IL15RA	Q13261	False	I15RA_HUMAN		CPI-SS077B160B9	0.027	0.028
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS03A4F7DC8	0.125	0.068
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS085195142	0.125	0.068
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS0415CC75D	0.125	0.068
SST	P61278	False	SMS_HUMAN		CPI-SS00C069DCB	0.232	0.216
SST	P61278	False	SMS_HUMAN		CPI-SS024E1CF41	0.232	0.216
NTS	P30990	False	NEUT_HUMAN		CPI-SS083319328	0.016	0.003
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS0A91954A0	0.001	0.0
FLT3LG	P49771	False	FLT3L_HUMAN		CPI-SS076FEB261	0.007	0.021
LTB	Q06643	False	TNFC_HUMAN		CPI-SS06CBC985C	0.0	0.002
MPL	P40238	False	TPOR_HUMAN		CPI-SS0DC2DD9D7	0.002	0.001
RARRES2	Q99969	False	RARR2_HUMAN		CPI-SS07D56EB05	0.034	0.043
CX3CL1	P78423	False	X3CL1_HUMAN		CPI-SS032E9A219	0.167	0.041
CCL17	Q92583	False	CCL17_HUMAN		CPI-SS0974EB232	0.005	0.005
ACVR2B	Q13705	False	AVR2B_HUMAN		CPI-SS04BE14432	0.017	0.006
SEMA6D	Q8NFY4	False	SEM6D_HUMAN		CPI-CS0C57A3081	0.525	0.143
SEMA6D	Q8NFY4	False	SEM6D_HUMAN		CPI-CS0123BC66C	0.525	0.143
DSC3	Q14574	False	DSC3_HUMAN		CPI-SS0B6F0C894	0.036	0.001
DSG2	Q14126	False	DSG2_HUMAN		CPI-SS06D13FCD3	0.022	0.002
ANGPT1	Q15389	False	ANGP1_HUMAN		CPI-SS0B337B316	0.041	0.069
SIRPG	Q9P1W8	False	SIRPG_HUMAN		CPI-SS0E9015902	0.081	0.06
PLXNB3	Q9ULL4	False	PLXB3_HUMAN		CPI-SS0D00AAD2F	0.004	0.001
GRIN2C	Q14957	False	NMDE3_HUMAN		CPI-SS0893BD6B6	0.007	0.115
ENHO	Q6UWT2	False	ENHO_HUMAN		CPI-SS07DFEBFA8	0.023	0.061
GPR35	Q9HC97	False	GPR35_HUMAN		CPI-SS08C995EB4	0.002	0.0
PROK2	Q9HC23	False	PROK2_HUMAN		CPI-SS027E57635	0.002	0.0
EDA2R	Q9HAV5	False	TNR27_HUMAN		CPI-SS00797FD15	0.001	0.001
EDAR	Q9UNE0	False	EDAR_HUMAN		CPI-SS05A8552D7	0.0	0.0
